project_id,project_location_id,geoname_id,transactions_start_year,transactions_end_year,even_split_commitments,even_split_disbursements
P107416,P107416_3590519,3590519,2009,2015,1331499.57,
P107416,P107416_3590525,3590525,2009,2015,1331499.57,
P107416,P107416_3590689,3590689,2009,2015,1331499.57,
P107416,P107416_3590923,3590923,2009,2015,1331499.57,
P107416,P107416_3591675,3591675,2009,2015,1331499.57,
P107416,P107416_3592034,3592034,2009,2015,1331499.57,
P107416,P107416_3592285,3592285,2009,2015,1331499.57,
P107416,P107416_3592482,3592482,2009,2015,1331499.57,
P107416,P107416_3593375,3593375,2009,2015,1331499.57,
P107416,P107416_3593488,3593488,2009,2015,1331499.57,
P107416,P107416_3594137,3594137,2009,2015,1331499.57,
P107416,P107416_3594314,3594314,2009,2015,1331499.57,
P107416,P107416_3594419,3594419,2009,2015,1331499.57,
P107416,P107416_3594749,3594749,2009,2015,1331499.57,
P107416,P107416_3595147,3595147,2009,2015,1331499.57,
P107416,P107416_3595170,3595170,2009,2015,1331499.57,
P107416,P107416_3595180,3595180,2009,2015,1331499.57,
P107416,P107416_3595281,3595281,2009,2015,1331499.57,
P107416,P107416_3595328,3595328,2009,2015,1331499.57,
P107416,P107416_3595404,3595404,2009,2015,1331499.57,
P107416,P107416_3597077,3597077,2009,2015,1331499.57,
P107416,P107416_3597771,3597771,2009,2015,1331499.57,
P107416,P107416_3597800,3597800,2009,2015,1331499.57,
P107416,P107416_3597836,3597836,2009,2015,1331499.57,
P107416,P107416_3597965,3597965,2009,2015,1331499.57,
P107416,P107416_3597975,3597975,2009,2015,1331499.57,
P107416,P107416_3598023,3598023,2009,2015,1331499.57,
P107416,P107416_3598030,3598030,2009,2015,1331499.57,
P107416,P107416_3598040,3598040,2009,2015,1331499.57,
P107416,P107416_3598414,3598414,2009,2015,1331499.57,
P107416,P107416_3598658,3598658,2009,2015,1331499.57,
P107416,P107416_3598803,3598803,2009,2015,1331499.57,
P107416,P107416_3598824,3598824,2009,2015,1331499.57,
P107416,P107416_3599093,3599093,2009,2015,1331499.57,
P107416,P107416_3599180,3599180,2009,2015,1331499.57,
P107416,P107416_3599264,3599264,2009,2015,1331499.57,
P107416,P107416_3599574,3599574,2009,2015,1331499.57,
P107416,P107416_3599911,3599911,2009,2015,1331499.57,
P107416,P107416_9166161,9166161,2009,2015,1331499.57,
P107416,P107416_9166182,9166182,2009,2015,1331499.57,
P107416,P107416_3587578,3587578,2009,2015,1331499.57,
P107559,P107559_1809458,1809458,2009,2015,8871126.266,22177.81566
P107559,P107559_1811103,1811103,2009,2015,8871126.266,22177.81566
P107559,P107559_1809498,1809498,2009,2015,8871126.266,22177.81566
P107559,P107559_1803300,1803300,2009,2015,8871126.266,22177.81566
P107559,P107559_7576887,7576887,2009,2015,8871126.266,22177.81566
P107559,P107559_1798802,1798802,2009,2015,8871126.266,22177.81566
P107559,P107559_6929042,6929042,2009,2015,8871126.266,22177.81566
P107559,P107559_1809858,1809858,2009,2015,8871126.266,22177.81566
P107559,P107559_1809935,1809935,2009,2015,8871126.266,22177.81566
P107559,P107559_1809867,1809867,2009,2015,8871126.266,22177.81566
P107559,P107559_1809445,1809445,2009,2015,8871126.266,22177.81566
P107559,P107559_6642049,6642049,2009,2015,8871126.266,22177.81566
P107559,P107559_1814708,1814708,2009,2015,8871126.266,22177.81566
P107559,P107559_6571349,6571349,2009,2015,8871126.266,22177.81566
P107559,P107559_1811763,1811763,2009,2015,8871126.266,22177.81566
P107559,P107559_1810150,1810150,2009,2015,8871126.266,22177.81566
P107559,P107559_1809893,1809893,2009,2015,8871126.266,22177.81566
P107559,P107559_1809523,1809523,2009,2015,8871126.266,22177.81566
P107559,P107559_1807686,1807686,2009,2015,8871126.266,22177.81566
P107559,P107559_1803545,1803545,2009,2015,8871126.266,22177.81566
P107559,P107559_1803450,1803450,2009,2015,8871126.266,22177.81566
P107559,P107559_1803292,1803292,2009,2015,8871126.266,22177.81566
P107559,P107559_1802538,1802538,2009,2015,8871126.266,22177.81566
P107559,P107559_1802429,1802429,2009,2015,8871126.266,22177.81566
P107559,P107559_1800036,1800036,2009,2015,8871126.266,22177.81566
P107559,P107559_6642051,6642051,2009,2015,8871126.266,22177.81566
P107559,P107559_1799000,1799000,2009,2015,8871126.266,22177.81566
P107559,P107559_1797103,1797103,2009,2015,8871126.266,22177.81566
P107559,P107559_1796904,1796904,2009,2015,8871126.266,22177.81566
P107559,P107559_1796767,1796767,2009,2015,8871126.266,22177.81566
P107559,P107559_1796607,1796607,2009,2015,8871126.266,22177.81566
P107559,P107559_1794252,1794252,2009,2015,8871126.266,22177.81566
P107559,P107559_1787322,1787322,2009,2015,8871126.266,22177.81566
P107559,P107559_6642052,6642052,2009,2015,8871126.266,22177.81566
P107559,P107559_1784312,1784312,2009,2015,8871126.266,22177.81566
P107598,P107598_1052446,1052446,2011,2017,5384615.385,166189.1554
P107598,P107598_7874046,7874046,2011,2017,5384615.385,166189.1554
P107598,P107598_1051852,1051852,2011,2017,5384615.385,166189.1554
P107598,P107598_7646374,7646374,2011,2017,5384615.385,166189.1554
P107598,P107598_7670758,7670758,2011,2017,5384615.385,166189.1554
P107598,P107598_1048261,1048261,2011,2017,5384615.385,166189.1554
P107598,P107598_1040846,1040846,2011,2017,5384615.385,166189.1554
P107598,P107598_1024312,1024312,2011,2017,5384615.385,166189.1554
P107598,P107598_1026804,1026804,2011,2017,5384615.385,166189.1554
P107598,P107598_1040847,1040847,2011,2017,5384615.385,166189.1554
P107598,P107598_1040386,1040386,2011,2017,5384615.385,166189.1554
P107598,P107598_1045788,1045788,2011,2017,5384615.385,166189.1554
P107649,P107649_1277331,1277331,2011,2016,6730769.231,317460.914
P107649,P107649_1277332,1277332,2011,2016,6730769.231,317460.914
P107649,P107649_1276534,1276534,2011,2016,6730769.231,317460.914
P107649,P107649_1276510,1276510,2011,2016,6730769.231,317460.914
P107649,P107649_1273664,1273664,2011,2016,6730769.231,317460.914
P107649,P107649_1272797,1272797,2011,2016,6730769.231,317460.914
P107649,P107649_7909847,7909847,2011,2016,6730769.231,317460.914
P107649,P107649_1270753,1270753,2011,2016,6730769.231,317460.914
P107649,P107649_1270240,1270240,2011,2016,6730769.231,317460.914
P107649,P107649_7909842,7909842,2011,2016,6730769.231,317460.914
P107649,P107649_1266306,1266306,2011,2016,6730769.231,317460.914
P107649,P107649_7627234,7627234,2011,2016,6730769.231,317460.914
P107649,P107649_1263815,1263815,2011,2016,6730769.231,317460.914
P107649,P107649_1278684,1278684,2011,2016,6730769.231,317460.914
P107649,P107649_1278657,1278657,2011,2016,6730769.231,317460.914
P107649,P107649_1276533,1276533,2011,2016,6730769.231,317460.914
P107649,P107649_1274218,1274218,2011,2016,6730769.231,317460.914
P107649,P107649_1274129,1274129,2011,2016,6730769.231,317460.914
P107649,P107649_1273368,1273368,2011,2016,6730769.231,317460.914
P107649,P107649_7909857,7909857,2011,2016,6730769.231,317460.914
P107649,P107649_1430724,1430724,2011,2016,6730769.231,317460.914
P107649,P107649_1272818,1272818,2011,2016,6730769.231,317460.914
P107649,P107649_6692946,6692946,2011,2016,6730769.231,317460.914
P107649,P107649_1270752,1270752,2011,2016,6730769.231,317460.914
P107649,P107649_7909854,7909854,2011,2016,6730769.231,317460.914
P107649,P107649_1270435,1270435,2011,2016,6730769.231,317460.914
P107649,P107649_1270171,1270171,2011,2016,6730769.231,317460.914
P107649,P107649_1269936,1269936,2011,2016,6730769.231,317460.914
P107649,P107649_1269896,1269896,2011,2016,6730769.231,317460.914
P107649,P107649_1269876,1269876,2011,2016,6730769.231,317460.914
P107649,P107649_1269450,1269450,2011,2016,6730769.231,317460.914
P107649,P107649_1268745,1268745,2011,2016,6730769.231,317460.914
P107649,P107649_1268349,1268349,2011,2016,6730769.231,317460.914
P107649,P107649_1265591,1265591,2011,2016,6730769.231,317460.914
P107649,P107649_1264593,1264593,2011,2016,6730769.231,317460.914
P107649,P107649_1264553,1264553,2011,2016,6730769.231,317460.914
P107649,P107649_1264457,1264457,2011,2016,6730769.231,317460.914
P107649,P107649_1264136,1264136,2011,2016,6730769.231,317460.914
P107649,P107649_1263755,1263755,2011,2016,6730769.231,317460.914
P107649,P107649_1263428,1263428,2011,2016,6730769.231,317460.914
P107649,P107649_1262662,1262662,2011,2016,6730769.231,317460.914
P107649,P107649_1262321,1262321,2011,2016,6730769.231,317460.914
P107649,P107649_1261309,1261309,2011,2016,6730769.231,317460.914
P107649,P107649_1260014,1260014,2011,2016,6730769.231,317460.914
P107649,P107649_1256983,1256983,2011,2016,6730769.231,317460.914
P107649,P107649_1256537,1256537,2011,2016,6730769.231,317460.914
P107649,P107649_1256515,1256515,2011,2016,6730769.231,317460.914
P107649,P107649_1255269,1255269,2011,2016,6730769.231,317460.914
P107649,P107649_1255122,1255122,2011,2016,6730769.231,317460.914
P107649,P107649_7909860,7909860,2011,2016,6730769.231,317460.914
P107649,P107649_1254089,1254089,2011,2016,6730769.231,317460.914
P107649,P107649_1267701,1267701,2011,2016,6730769.231,317460.914
P107833,P107833_3183879,3183879,2008,2013,719990.2104,537635.8976
P107833,P107833_3185674,3185674,2008,2013,719990.2104,537635.8976
P107833,P107833_783265,783265,2008,2013,719990.2104,537635.8976
P107833,P107833_783346,783346,2008,2013,719990.2104,537635.8976
P107833,P107833_363385,363385,2008,2013,719990.2104,537635.8976
P107833,P107833_783325,783325,2008,2013,719990.2104,537635.8976
P107833,P107833_783261,783261,2008,2013,719990.2104,537635.8976
P107833,P107833_782748,782748,2008,2013,719990.2104,537635.8976
P107833,P107833_782671,782671,2008,2013,719990.2104,537635.8976
P107833,P107833_782383,782383,2008,2013,719990.2104,537635.8976
P107833,P107833_3184791,3184791,2008,2013,719990.2104,537635.8976
P107833,P107833_3184757,3184757,2008,2013,719990.2104,537635.8976
P107833,P107833_3184609,3184609,2008,2013,719990.2104,537635.8976
P107833,P107833_363256,363256,2008,2013,719990.2104,537635.8976
P107833,P107833_781993,781993,2008,2013,719990.2104,537635.8976
P107833,P107833_834052,834052,2008,2013,719990.2104,537635.8976
P107833,P107833_865204,865204,2008,2013,719990.2104,537635.8976
P107833,P107833_3184935,3184935,2008,2013,719990.2104,537635.8976
P107833,P107833_3184081,3184081,2008,2013,719990.2104,537635.8976
P107833,P107833_865730,865730,2008,2013,719990.2104,537635.8976
P107833,P107833_3186093,3186093,2008,2013,719990.2104,537635.8976
P107833,P107833_3343744,3343744,2008,2013,719990.2104,537635.8976
P107833,P107833_3185289,3185289,2008,2013,719990.2104,537635.8976
P107833,P107833_3183959,3183959,2008,2013,719990.2104,537635.8976
P107833,P107833_3185823,3185823,2008,2013,719990.2104,537635.8976
P107833,P107833_3183780,3183780,2008,2013,719990.2104,537635.8976
P107833,P107833_363200,363200,2008,2013,719990.2104,537635.8976
P107833,P107833_3185504,3185504,2008,2013,719990.2104,537635.8976
P107833,P107833_782441,782441,2008,2013,719990.2104,537635.8976
P107845,P107845_1217872,1217872,2009,2014,762605.5913,201620.1499
P107845,P107845_1514485,1514485,2009,2014,762605.5913,201620.1499
P107845,P107845_1217733,1217733,2009,2014,762605.5913,201620.1499
P107845,P107845_1217538,1217538,2009,2014,762605.5913,201620.1499
P107845,P107845_1217479,1217479,2009,2014,762605.5913,201620.1499
P107845,P107845_1217476,1217476,2009,2014,762605.5913,201620.1499
P107845,P107845_1513982,1513982,2009,2014,762605.5913,201620.1499
P107845,P107845_1513961,1513961,2009,2014,762605.5913,201620.1499
P107845,P107845_1217259,1217259,2009,2014,762605.5913,201620.1499
P107845,P107845_1513610,1513610,2009,2014,762605.5913,201620.1499
P107845,P107845_1217391,1217391,2009,2014,762605.5913,201620.1499
P107845,P107845_1215855,1215855,2009,2014,762605.5913,201620.1499
P107845,P107845_1513618,1513618,2009,2014,762605.5913,201620.1499
P107845,P107845_1513830,1513830,2009,2014,762605.5913,201620.1499
P107845,P107845_1217005,1217005,2009,2014,762605.5913,201620.1499
P107845,P107845_1216474,1216474,2009,2014,762605.5913,201620.1499
P107845,P107845_1217341,1217341,2009,2014,762605.5913,201620.1499
P107845,P107845_1216399,1216399,2009,2014,762605.5913,201620.1499
P107845,P107845_1513082,1513082,2009,2014,762605.5913,201620.1499
P107845,P107845_1217894,1217894,2009,2014,762605.5913,201620.1499
P107845,P107845_1216337,1216337,2009,2014,762605.5913,201620.1499
P107845,P107845_1513006,1513006,2009,2014,762605.5913,201620.1499
P107845,P107845_1217142,1217142,2009,2014,762605.5913,201620.1499
P107845,P107845_1216571,1216571,2009,2014,762605.5913,201620.1499
P107845,P107845_1216685,1216685,2009,2014,762605.5913,201620.1499
P107845,P107845_1216289,1216289,2009,2014,762605.5913,201620.1499
P107845,P107845_1216154,1216154,2009,2014,762605.5913,201620.1499
P107845,P107845_1216113,1216113,2009,2014,762605.5913,201620.1499
P107845,P107845_1215958,1215958,2009,2014,762605.5913,201620.1499
P107845,P107845_1512504,1512504,2009,2014,762605.5913,201620.1499
P107845,P107845_1512467,1512467,2009,2014,762605.5913,201620.1499
P107845,P107845_1215766,1215766,2009,2014,762605.5913,201620.1499
P107845,P107845_1512360,1512360,2009,2014,762605.5913,201620.1499
P107845,P107845_1484842,1484842,2009,2014,762605.5913,201620.1499
P107845,P107845_1484841,1484841,2009,2014,762605.5913,201620.1499
P107845,P107845_1114928,1114928,2009,2014,762605.5913,201620.1499
P107845,P107845_1484840,1484840,2009,2014,762605.5913,201620.1499
P107845,P107845_1484843,1484843,2009,2014,762605.5913,201620.1499
P107847,P107847_1251460,1251460,2009,2015,2312155.25,717565.3719
P107847,P107847_1250614,1250614,2009,2015,2312155.25,717565.3719
P107847,P107847_1242831,1242831,2009,2015,2312155.25,717565.3719
P107847,P107847_1234818,1234818,2009,2015,2312155.25,717565.3719
P107847,P107847_1252160,1252160,2009,2015,2312155.25,717565.3719
P107847,P107847_1249222,1249222,2009,2015,2312155.25,717565.3719
P107847,P107847_1248847,1248847,2009,2015,2312155.25,717565.3719
P107847,P107847_1248815,1248815,2009,2015,2312155.25,717565.3719
P107847,P107847_1248369,1248369,2009,2015,2312155.25,717565.3719
P107847,P107847_1246572,1246572,2009,2015,2312155.25,717565.3719
P107847,P107847_1245114,1245114,2009,2015,2312155.25,717565.3719
P107847,P107847_1242110,1242110,2009,2015,2312155.25,717565.3719
P107847,P107847_1241587,1241587,2009,2015,2312155.25,717565.3719
P107847,P107847_1241292,1241292,2009,2015,2312155.25,717565.3719
P107847,P107847_1240538,1240538,2009,2015,2312155.25,717565.3719
P107847,P107847_1239133,1239133,2009,2015,2312155.25,717565.3719
P107847,P107847_1237862,1237862,2009,2015,2312155.25,717565.3719
P107847,P107847_1236696,1236696,2009,2015,2312155.25,717565.3719
P107847,P107847_1236386,1236386,2009,2015,2312155.25,717565.3719
P107847,P107847_1235871,1235871,2009,2015,2312155.25,717565.3719
P107847,P107847_1235581,1235581,2009,2015,2312155.25,717565.3719
P107847,P107847_1235443,1235443,2009,2015,2312155.25,717565.3719
P107847,P107847_1234808,1234808,2009,2015,2312155.25,717565.3719
P107847,P107847_1232629,1232629,2009,2015,2312155.25,717565.3719
P107847,P107847_1232460,1232460,2009,2015,2312155.25,717565.3719
P107847,P107847_1231897,1231897,2009,2015,2312155.25,717565.3719
P107847,P107847_1231279,1231279,2009,2015,2312155.25,717565.3719
P107847,P107847_1231046,1231046,2009,2015,2312155.25,717565.3719
P107847,P107847_1229989,1229989,2009,2015,2312155.25,717565.3719
P107847,P107847_1229724,1229724,2009,2015,2312155.25,717565.3719
P107847,P107847_1228320,1228320,2009,2015,2312155.25,717565.3719
P107847,P107847_1227140,1227140,2009,2015,2312155.25,717565.3719
P107847,P107847_1223930,1223930,2009,2015,2312155.25,717565.3719
P107847,P107847_1223672,1223672,2009,2015,2312155.25,717565.3719
P107847,P107847_1222933,1222933,2009,2015,2312155.25,717565.3719
P107847,P107847_1250615,1250615,2009,2015,2312155.25,717565.3719
P107847,P107847_8133521,8133521,2009,2015,2312155.25,717565.3719
P107847,P107847_1225265,1225265,2009,2015,2312155.25,717565.3719
P107847,P107847_1244858,1244858,2009,2015,2312155.25,717565.3719
P107847,P107847_1237900,1237900,2009,2015,2312155.25,717565.3719
P107847,P107847_1233376,1233376,2009,2015,2312155.25,717565.3719
P107847,P107847_1233019,1233019,2009,2015,2312155.25,717565.3719
P107847,P107847_1223569,1223569,2009,2015,2312155.25,717565.3719
P107847,P107847_1237583,1237583,2009,2015,2312155.25,717565.3719
P107847,P107847_1225473,1225473,2009,2015,2312155.25,717565.3719
P107847,P107847_1233977,1233977,2009,2015,2312155.25,717565.3719
P107847,P107847_1250992,1250992,2009,2015,2312155.25,717565.3719
P107998,P107998_3194943,3194943,2008,2016,5219929.025,777427.8
P107998,P107998_3211248,3211248,2008,2016,5219929.025,777427.8
P107998,P107998_3194828,3194828,2008,2016,5219929.025,777427.8
P107998,P107998_7649107,7649107,2008,2016,5219929.025,777427.8
P107998,P107998_3186246,3186246,2008,2016,5219929.025,777427.8
P107998,P107998_3229999,3229999,2008,2016,5219929.025,777427.8
P107998,P107998_3230000,3230000,2008,2016,5219929.025,777427.8
P108440,P108440_7701201,7701201,2009,2016,1971361.392,121759.3104
P108440,P108440_7701193,7701193,2009,2016,1971361.392,121759.3104
P108440,P108440_7701194,7701194,2009,2016,1971361.392,121759.3104
P108440,P108440_7701195,7701195,2009,2016,1971361.392,121759.3104
P108440,P108440_7701200,7701200,2009,2016,1971361.392,121759.3104
P108440,P108440_7701199,7701199,2009,2016,1971361.392,121759.3104
P108440,P108440_7701202,7701202,2009,2016,1971361.392,121759.3104
P108440,P108440_2461003,2461003,2009,2016,1971361.392,121759.3104
P108440,P108440_2460546,2460546,2009,2016,1971361.392,121759.3104
P108440,P108440_2460401,2460401,2009,2016,1971361.392,121759.3104
P108440,P108440_2460278,2460278,2009,2016,1971361.392,121759.3104
P108440,P108440_2459657,2459657,2009,2016,1971361.392,121759.3104
P108440,P108440_2458881,2458881,2009,2016,1971361.392,121759.3104
P108440,P108440_2456871,2456871,2009,2016,1971361.392,121759.3104
P108440,P108440_2455735,2455735,2009,2016,1971361.392,121759.3104
P108440,P108440_2455558,2455558,2009,2016,1971361.392,121759.3104
P108440,P108440_2455465,2455465,2009,2016,1971361.392,121759.3104
P108440,P108440_2454955,2454955,2009,2016,1971361.392,121759.3104
P108440,P108440_2454934,2454934,2009,2016,1971361.392,121759.3104
P108440,P108440_2454674,2454674,2009,2016,1971361.392,121759.3104
P108440,P108440_2454268,2454268,2009,2016,1971361.392,121759.3104
P108440,P108440_2453514,2453514,2009,2016,1971361.392,121759.3104
P108440,P108440_2453079,2453079,2009,2016,1971361.392,121759.3104
P108440,P108440_2449938,2449938,2009,2016,1971361.392,121759.3104
P108440,P108440_2448442,2448442,2009,2016,1971361.392,121759.3104
P108440,P108440_2460523,2460523,2009,2016,1971361.392,121759.3104
P108440,P108440_2459176,2459176,2009,2016,1971361.392,121759.3104
P108440,P108440_2459126,2459126,2009,2016,1971361.392,121759.3104
P108440,P108440_2459007,2459007,2009,2016,1971361.392,121759.3104
P108440,P108440_2458786,2458786,2009,2016,1971361.392,121759.3104
P108440,P108440_2459422,2459422,2009,2016,1971361.392,121759.3104
P108440,P108440_2457493,2457493,2009,2016,1971361.392,121759.3104
P108440,P108440_2456940,2456940,2009,2016,1971361.392,121759.3104
P108440,P108440_2455648,2455648,2009,2016,1971361.392,121759.3104
P108440,P108440_2455427,2455427,2009,2016,1971361.392,121759.3104
P108440,P108440_2455242,2455242,2009,2016,1971361.392,121759.3104
P108440,P108440_2455456,2455456,2009,2016,1971361.392,121759.3104
P108440,P108440_2455208,2455208,2009,2016,1971361.392,121759.3104
P108440,P108440_2454857,2454857,2009,2016,1971361.392,121759.3104
P108440,P108440_2454786,2454786,2009,2016,1971361.392,121759.3104
P108440,P108440_2454483,2454483,2009,2016,1971361.392,121759.3104
P108440,P108440_2454285,2454285,2009,2016,1971361.392,121759.3104
P108440,P108440_2453927,2453927,2009,2016,1971361.392,121759.3104
P108440,P108440_2453922,2453922,2009,2016,1971361.392,121759.3104
P108440,P108440_2453660,2453660,2009,2016,1971361.392,121759.3104
P108440,P108440_2453383,2453383,2009,2016,1971361.392,121759.3104
P108440,P108440_2453217,2453217,2009,2016,1971361.392,121759.3104
P108440,P108440_2451964,2451964,2009,2016,1971361.392,121759.3104
P108440,P108440_2451736,2451736,2009,2016,1971361.392,121759.3104
P108440,P108440_2451641,2451641,2009,2016,1971361.392,121759.3104
P108440,P108440_2451614,2451614,2009,2016,1971361.392,121759.3104
P108440,P108440_2451487,2451487,2009,2016,1971361.392,121759.3104
P108440,P108440_2450972,2450972,2009,2016,1971361.392,121759.3104
P108440,P108440_2450887,2450887,2009,2016,1971361.392,121759.3104
P108440,P108440_2449018,2449018,2009,2016,1971361.392,121759.3104
P108440,P108440_2448955,2448955,2009,2016,1971361.392,121759.3104
P108440,P108440_2452224,2452224,2009,2016,1971361.392,121759.3104
P108440,P108440_2455518,2455518,2009,2016,1971361.392,121759.3104
P108440,P108440_2453348,2453348,2009,2016,1971361.392,121759.3104
P108440,P108440_2451478,2451478,2009,2016,1971361.392,121759.3104
P108440,P108440_2451185,2451185,2009,2016,1971361.392,121759.3104
P108440,P108440_2460596,2460596,2009,2016,1971361.392,121759.3104
P108627,P108627_1799866,1799866,2010,2015,14590251.2,7923840.019
P108627,P108627_1799869,1799869,2010,2015,14590251.2,7923840.019
P108627,P108627_1817422,1817422,2010,2015,14590251.2,7923840.019
P108627,P108627_1791064,1791064,2010,2015,14590251.2,7923840.019
P108627,P108627_1814435,1814435,2010,2015,14590251.2,7923840.019
P108627,P108627_1808361,1808361,2010,2015,14590251.2,7923840.019
P108627,P108627_1816338,1816338,2010,2015,14590251.2,7923840.019
P109058,P109058_3610698,3610698,2008,2015,2670405.796,473306.1855
P109058,P109058_3615473,3615473,2008,2015,2670405.796,473306.1855
P109058,P109058_3614328,3614328,2008,2015,2670405.796,473306.1855
P109058,P109058_3613015,3613015,2008,2015,2670405.796,473306.1855
P109058,P109058_3605018,3605018,2008,2015,2670405.796,473306.1855
P109058,P109058_3604251,3604251,2008,2015,2670405.796,473306.1855
P109058,P109058_3601962,3601962,2008,2015,2670405.796,473306.1855
P109058,P109058_3601159,3601159,2008,2015,2670405.796,473306.1855
P109058,P109058_3607966,3607966,2008,2015,2670405.796,473306.1855
P109058,P109058_3604384,3604384,2008,2015,2670405.796,473306.1855
P109058,P109058_3600195,3600195,2008,2015,2670405.796,473306.1855
P109058,P109058_3600193,3600193,2008,2015,2670405.796,473306.1855
P109058,P109058_3604249,3604249,2008,2015,2670405.796,473306.1855
P109058,P109058_3604318,3604318,2008,2015,2670405.796,473306.1855
P109058,P109058_3607251,3607251,2008,2015,2670405.796,473306.1855
P109058,P109058_3608833,3608833,2008,2015,2670405.796,473306.1855
P109058,P109058_3609672,3609672,2008,2015,2670405.796,473306.1855
P109058,P109058_3613229,3613229,2008,2015,2670405.796,473306.1855
P109058,P109058_3613319,3613319,2008,2015,2670405.796,473306.1855
P109126,P109126_7668831,7668831,2008,2016,5067805.379,2366598.709
P109126,P109126_7668840,7668840,2008,2016,5067805.379,2366598.709
P109126,P109126_1514327,1514327,2008,2016,5067805.379,2366598.709
P109126,P109126_7668833,7668833,2008,2016,5067805.379,2366598.709
P109126,P109126_7668834,7668834,2008,2016,5067805.379,2366598.709
P109126,P109126_7668830,7668830,2008,2016,5067805.379,2366598.709
P109126,P109126_7668842,7668842,2008,2016,5067805.379,2366598.709
P109126,P109126_1484846,1484846,2008,2016,5067805.379,2366598.709
P109126,P109126_1114929,1114929,2008,2016,5067805.379,2366598.709
P109126,P109126_1484845,1484845,2008,2016,5067805.379,2366598.709
P109126,P109126_1114928,1114928,2008,2016,5067805.379,2366598.709
P109126,P109126_1114927,1114927,2008,2016,5067805.379,2366598.709
P109126,P109126_1484840,1484840,2008,2016,5067805.379,2366598.709
P109126,P109126_1484838,1484838,2008,2016,5067805.379,2366598.709
P109224,P109224_443782,443782,2010,2016,2785411.593,181757.3345
P109224,P109224_443327,443327,2010,2016,2785411.593,181757.3345
P109224,P109224_443328,443328,2010,2016,2785411.593,181757.3345
P109224,P109224_443330,443330,2010,2016,2785411.593,181757.3345
P109224,P109224_443331,443331,2010,2016,2785411.593,181757.3345
P109224,P109224_443332,443332,2010,2016,2785411.593,181757.3345
P109224,P109224_443334,443334,2010,2016,2785411.593,181757.3345
P109224,P109224_443335,443335,2010,2016,2785411.593,181757.3345
P109224,P109224_443336,443336,2010,2016,2785411.593,181757.3345
P109224,P109224_443340,443340,2010,2016,2785411.593,181757.3345
P109224,P109224_448217,448217,2010,2016,2785411.593,181757.3345
P109224,P109224_443343,443343,2010,2016,2785411.593,181757.3345
P109224,P109224_443345,443345,2010,2016,2785411.593,181757.3345
P109224,P109224_443346,443346,2010,2016,2785411.593,181757.3345
P109224,P109224_7056289,7056289,2010,2016,2785411.593,181757.3345
P109224,P109224_443347,443347,2010,2016,2785411.593,181757.3345
P109224,P109224_443348,443348,2010,2016,2785411.593,181757.3345
P109224,P109224_443349,443349,2010,2016,2785411.593,181757.3345
P109224,P109224_443350,443350,2010,2016,2785411.593,181757.3345
P109224,P109224_8643206,8643206,2010,2016,2785411.593,181757.3345
P109224,P109224_443351,443351,2010,2016,2785411.593,181757.3345
P109224,P109224_443353,443353,2010,2016,2785411.593,181757.3345
P109224,P109224_443355,443355,2010,2016,2785411.593,181757.3345
P109224,P109224_443356,443356,2010,2016,2785411.593,181757.3345
P109224,P109224_443357,443357,2010,2016,2785411.593,181757.3345
P109224,P109224_233709,233709,2010,2016,2785411.593,181757.3345
P109224,P109224_443358,443358,2010,2016,2785411.593,181757.3345
P109224,P109224_448221,448221,2010,2016,2785411.593,181757.3345
P109224,P109224_443786,443786,2010,2016,2785411.593,181757.3345
P109224,P109224_443360,443360,2010,2016,2785411.593,181757.3345
P109224,P109224_443361,443361,2010,2016,2785411.593,181757.3345
P109224,P109224_443362,443362,2010,2016,2785411.593,181757.3345
P109224,P109224_443363,443363,2010,2016,2785411.593,181757.3345
P109224,P109224_443787,443787,2010,2016,2785411.593,181757.3345
P109224,P109224_448223,448223,2010,2016,2785411.593,181757.3345
P109224,P109224_443365,443365,2010,2016,2785411.593,181757.3345
P109224,P109224_443366,443366,2010,2016,2785411.593,181757.3345
P109224,P109224_228853,228853,2010,2016,2785411.593,181757.3345
P109224,P109224_235579,235579,2010,2016,2785411.593,181757.3345
P109224,P109224_234567,234567,2010,2016,2785411.593,181757.3345
P109224,P109224_234263,234263,2010,2016,2785411.593,181757.3345
P109224,P109224_229268,229268,2010,2016,2785411.593,181757.3345
P109224,P109224_232884,232884,2010,2016,2785411.593,181757.3345
P109683,P109683_7667626,7667626,2009,2015,4466689.892,1298434.092
P109683,P109683_192067,192067,2009,2015,4466689.892,1298434.092
P109683,P109683_199987,199987,2009,2015,4466689.892,1298434.092
P109683,P109683_198474,198474,2009,2015,4466689.892,1298434.092
P109683,P109683_197744,197744,2009,2015,4466689.892,1298434.092
P109683,P109683_7667665,7667665,2009,2015,4466689.892,1298434.092
P109683,P109683_195271,195271,2009,2015,4466689.892,1298434.092
P109683,P109683_191298,191298,2009,2015,4466689.892,1298434.092
P109683,P109683_190106,190106,2009,2015,4466689.892,1298434.092
P109683,P109683_186824,186824,2009,2015,4466689.892,1298434.092
P109683,P109683_7668902,7668902,2009,2015,4466689.892,1298434.092
P109683,P109683_7603036,7603036,2009,2015,4466689.892,1298434.092
P109683,P109683_180320,180320,2009,2015,4466689.892,1298434.092
P109683,P109683_179585,179585,2009,2015,4466689.892,1298434.092
P109683,P109683_179068,179068,2009,2015,4466689.892,1298434.092
P109683,P109683_178440,178440,2009,2015,4466689.892,1298434.092
